canonical_smiles,target_label
Cc1cc(=O)n2nc(SCc3ccc(C(C)(C)C)cc3)nc2[nH]1,2
Cc1cc(=O)n2nc(SCc3cccc(Cl)c3)nc2[nH]1,2
Cl.[2H]C([2H])(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCC(F)(F)C1,2
Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(C(=O)Nc5ccccc5N)ccc34)n2)cn1,1
O=C(O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0
COC[C@H]1CCCN1C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0
COc1cc2c(Nc3ccc(C)c(Cl)c3Cl)ncnc2cc1OCC1CN(C)CCO1,0
CN(C)CCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1)C(=O)NCC2,0
CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0
C/C(=N\NC(N)=O)c1ccc2ncc(Cc3ccc4c(cnn4C)c3)n2n1,1
CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1,2
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)CC1,0
OCCN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0
C=CC(=O)N1CCC[C@@H](n2nc(-c3cnc4[nH]ccc4c3)c3c(N)ncnc32)C1,0
COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@@H]2CCO[C@H]12,0
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,0
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)C(C)(C)C(=O)O1,0
COC1CN(c2ncc(C(C)C)c3cc(Nc4ccnc(N5CC[C@@H](O)[C@@](C)(F)C5)n4)ncc23)C1,0
COc1ccc(Nc2cc(NC(=O)c3ccccc3)ncn2)cc1,0
COc1ccc2ncnc(Nc3ccccc3)c2c1,0
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1.Cl,2
Fc1ccc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cc1,1
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)cc(Cl)n2)cn1,0
Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCC5COCCO5)cc4c(=O)c3c2)cn1,1
O=C1CCc2cc(-c3ccc4nnc(Cc5ccc6ncccc6c5)n4n3)ccc2N1,1
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCC(C)(C)O)c(F)c3)ncc2F)c1,0
O=C(C#CCO)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,0
C=CC(=O)N1CC[C@H](Oc2cc3c(N[C@H](C)c4ccccc4)ncnc3cc2OC)C1,0
S=C(NNc1nncc2ccccc12)Nc1ccc(Cl)cc1,0
Cc1cc(=O)n2nc(SCc3ccc(C(C)(C)C)cc3)nc2[nH]1,2
Nc1noc2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5F)CC4)cc3)c12,1
C=CC(=O)N1CC[C@H](n2cc(-c3ncnc4cc(OC)c(OC)cc34)c(-c3cccc(OC)c3)n2)C1,0
Cc1cc(=O)n2nc(SCc3cccc(C(F)(F)F)c3)nc2[nH]1,2
Cc1cc(=O)n2nc(SCc3cccc(C(F)(F)F)c3)nc2[nH]1,2
Cc1cc(=O)n2nc(SCc3ccc(C(C)C)cc3)nc2[nH]1,2
CN(C)C/C=C/C(=O)N1CCc2c(sc3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c23)C1,0
Br.Oc1ccc(-c2cc3c(NCc4ccccc4F)ncnc3[nH]2)cc1,0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2
Nc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,0
Cc1cc(=O)n2nc(SCc3ccc(C(C)C)cc3)nc2[nH]1,2
OC[C@@H](Nc1ncnc2sc(-c3ccccc3)cc12)c1ccccc1,0
C=CC(=O)N(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0
CC(C)N(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0
C/C(=N\N1CCOC1=O)c1ccc2nnc(Cc3c(F)cc4ncccc4c3F)n2n1,1
Cl.[2H]C([2H])(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCC(F)(F)C1,2
Cc1cc(=O)n2nc(SCc3ccc(C(C)C)cc3)nc2[nH]1,2
Cl.[2H]C([2H])(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCC(F)(F)C1,2
CNC(=O)c1ccc(-c2ccc3nnc(C(F)(F)c4cc5cn(C)nc5cc4F)n3n2)cc1F,1
COc1cc2c(Nc3cccc(C(F)(F)F)c3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,0
Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,0
C=CC(=O)Nc1cc2ncnc(Nc3ccc(F)c(Br)c3)c2[nH]1,0
O=C(C#CCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,0
Cc1nc(Nc2cccc3[nH]ccc23)c2cc(C)oc2n1,0
Cl.Clc1cccc(Nc2ncnc3ccccc23)c1,0
COCCOCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0
Cc1cc(=O)n2nc(SCc3cccc(Cl)c3)nc2[nH]1,2
CCCn1/c(=N/C(=O)c2ccnc(-c3cnn(C)c3)c2)[nH]c2ccccc21,0
Fc1ccc(Nc2ncnc3cc4c(cc23)OCCO4)c(F)c1Br,0
Brc1cccc(Nc2ncnc3c2[nH]c2ccccc23)c1,0
Nc1ccc2oc(-c3cc(-c4cnn(C5CCNCC5)c4)cnc3N)nc2c1.O=C(O)C(F)(F)F,1
CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1,2
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2
Cc1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)cc(-c2cnn(C)c2)n1,0
Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,0
O=C(Nc1nccs1)C(c1ccccc1)N1Cc2ccccc2C1=O,0
C/C(=N\NC(=O)Nc1ccccc1)c1ccc2ncc(Cc3cc4cccnc4cc3F)n2n1,1
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@@H](C)O[C@@H](C)C3)ns2)n1,2
Oc1ccc(Cc2nnc3ccc(-c4ccsc4)nn23)cc1,1
CN(C)CCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,0
Nc1ccc2c(Nc3cccc(I)c3)ncnc2c1,0
CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc(N(C)C)cc3)on2)CC1,2
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,0
CCc1ccc(N(C)c2ncnc3occ(C)c23)cc1,0
OCC(O)CN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2
Cc1cc(=O)n2nc(SCc3cccc([N+](=O)[O-])c3)nc2[nH]1,2
O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,1
CN(C)CCCOc1cnc(-c2cccc(Cn3nc(-c4cccnc4)ccc3=O)c2)nc1,1
O=C1CS/C(=N/Nc2nncc3ccccc23)N1,0
COc1ccnc2ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc12,1
OCCn1ccc2cc(-c3ccc4nnc(C(F)(F)c5ccc6ncccc6c5)n4n3)ccc21,1
CC1=NC(C)=C(C#N)C(c2ccc3[nH]nc(OCCN4CCCCC4)c3c2)C1C#N,1
CC(C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,0
C/C(=N\NC(N)=O)c1ccc2nnc(Cc3cc4cccnc4cc3F)n2n1,1
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC[C@@H]1C(N)=O,0
C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](C(F)(F)F)C1,0
COc1c(Br)cccc1Nc1ncnc2ccncc12,0
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1.Cl,2
COc1cc(CO)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2
CC(C)Nc1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C)CC3)no2)cc1,2
CNC(=O)c1ccc(NC(=O)c2cc(O[C@H](C)c3c(Cl)ccc(F)c3Cl)c[nH]c2=O)cc1,1
Fc1ccccc1Cc1c[nH]c2ncc(-c3cnn(C4CCNCC4)c3)cc12,1
O=C1CSC(N2N=C(c3ccncc3)CC2c2ccc(Br)cc2)=N1,0
c1ccc(CNc2ncnc3oc(-c4ccccc4)cc23)cc1,0
C=CC(=O)N1CCC(n2nc(C(=O)Nc3nc4cc(F)ccc4o3)c3c(N)ncnc32)C1,0
Fc1ccc(Nc2nncc3ccccc23)cc1,0
C/C(=N\OCC(C)(C)O)c1cnc2nnn(Cc3cc4cccnc4cc3F)c2n1,1
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,0
CC(C)Nc1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C)CC3)no2)cc1,2
C=CC(=O)Oc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC,0
COc1ccc2[nH]c(-c3nn4c(COc5ccnc6cc(OC)ccc56)nnc4s3)cc2c1,1
Oc1ccc(Cc2nnc3ccc(-c4ccco4)nn23)cc1,1
NC(=O)c1cnc2ccn(S(=O)(=O)c3ccccc3[N+](=O)[O-])c2c1,1
CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1,2
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@@H](C)O[C@@H](C)C3)ns2)n1,2
Cn1cc(-c2cc(F)c3nnc(Sc4ccc5ncc6c(c5c4)OCCCO6)n3c2)cn1,1
CCOc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CNCCO1,0
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCN1CCOCC1,0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2
COc1cc2ncnc(N[C@H](C)c3ccccc3)c2cc1OCCCCCC(=O)NO,0
Cn1cc(-c2cc(F)c3nnc(Sc4ccc5ncc(NC6CCOC6)cc5c4)n3c2)cn1,1
COc1cc(C=O)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1,0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2
Cn1cc(-c2cnc3nnn(Cc4ccn5nccc5c4)c3n2)cn1,1
O=NN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,0
Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,0
CC(C)Nc1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C)CC3)no2)cc1,2
CNC(=O)c1ccccc1Nc1nc(Nc2cc3c(cc2OC)CCN(C)CCCC3)ncc1Cl,1
NNc1c(Br)cccc1Nc1ncnc2ccncc12,0
Cc1cc(=O)n2nc(SCc3cccc([N+](=O)[O-])c3)nc2[nH]1,2
Fc1cccc(Nc2ncnc3ccccc23)c1,0
Cc1ccccc1NS(=O)(=O)c1ccc2c(c1)/C(=C/c1nc3ccccc3[nH]1)C(=O)N2.Cl,1
CC(C)Nc1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C)CC3)no2)cc1,2
Brc1cccc(Nc2ncnc3ccncc23)c1NCCCn1ccnc1,0
N#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,0
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1.Cl,2
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@H](O)C3)ccn2)cn1,0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)C1,0
CN(C)CCCNC(=O)/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc3c(c2)OCCOCCOCCO3)ncc1F,0
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CNCC(C)(C)O1,0
Cc1cc(=O)n2nc(SCc3ccc(C(C)C)cc3)nc2[nH]1,2
Cc1cc(=O)n2nc(SCc3cccc(Cl)c3)nc2[nH]1,2
Oc1ccc(Cc2nnc3nccnn23)cc1,1
C=CC(=O)Nc1cc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCOCCCCO,0
Cl.[2H]C([2H])(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCC(F)(F)C1,2
COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,0
Cc1cc(=O)n2nc(SCc3cccc([N+](=O)[O-])c3)nc2[nH]1,2
C/C(=N\NS(C)(=O)=O)c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,1
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1.Cl,2
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)ccn2)cn1,0
CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc(N(C)C)cc3)on2)CC1,2
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,0
O=C(NC1=NC2C(=O)NN=C(c3ccc(Br)cc3)C2S1)Nc1ccc(Cl)cc1,0
CNS(=O)(=O)c1cccc(Nc2cc(N(C)c3cccc(C)c3)ncn2)c1,0
Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N)cc5c4)n3c2)cn1,1
O=C(C#CCO)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0
CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4ccc([N+](=O)[O-])cc4)c3n2)CC1,1
Cn1cc(-c2cnc3ncn(Cc4ccc5ncccc5c4)c3n2)cn1,1
COc1cc2c(Nc3ccc(F)c(C(F)(F)F)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,0
Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,0
Cn1cc(-c2ccc(=O)n(Cc3cccc(Nc4ncccn4)c3)n2)cn1,1
O=S(=O)(c1cccc2nonc12)n1ccc2ncccc21,1
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2
C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)[C@@H](C(F)(F)F)C1,0
Cc1cc(=O)n2nc(SCc3cccc(Cl)c3)nc2[nH]1,2
CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,0
Cc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)ccnc2cc1C(N)=O,1
O=C(Nc1nccs1)C(c1n[nH]c2c1CCC2)N1Cc2ccccc2C1=O,0
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NCCOC)c23)c1,0
C=CC(=O)NCCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,0
Cc1cc(=O)n2nc(SCc3ccc(C(C)(C)C)cc3)nc2[nH]1,2
CC(C)NC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,0
CN1CCN(c2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1,0
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,0
O=C1CCc2cc(-c3ccc4nnc(Cc5ccc6ncccc6c5)n4n3)ccc21,1
CN(C)CCNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,0
COC(=O)c1ccc(-c2ccc(=O)n(CCc3ccc4ncc(-c5cnn(C)c5)cc4c3)n2)cc1,1
C/C(=N\OCCCCO)c1ccc2nnc(Cc3c(F)cc4ncccc4c3F)n2n1,1
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1.Cl,2
C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0
Cc1cc(=O)n(-c2ccc(F)cc2)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,1
Cl.[2H]C([2H])(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCC(F)(F)C1,2
C=CC(=O)Nc1cc(Nc2ncc3ccc(C4=CCCCC4)n3n2)c(OC)cc1N(C)CCN(C)C,0
COCCOc1cc2ncnc(Nc3ccc(F)c([N+](=O)[O-])c3)c2c2c1OCCO2,0
COCCOc1ccc2c(OCCn3nc(-n4ccc5ccc(F)cc54)ccc3=O)ccnc2c1,1
CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1,2
CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO.Cl,2
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,0
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,0
C[C@@H](Oc1c[nH]c(=O)c(C(=O)NC2CCOCC2)c1)c1c(Cl)ccc(F)c1Cl,1
NC(=O)Nc1ccc2ncnc(Nc3ccc(Cl)cc3)c2c1,0
O=C1CS/C(=N/Nc2nncc3ccccc23)N1c1ccccc1,0
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N(CC)CC)cc3OC)n2)c1,0
O=S(=O)(CO)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0
Cl.[2H]C([2H])(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCC(F)(F)C1,2
Cc1cc(=O)n2nc(SCc3cccc(Cl)c3)nc2[nH]1,2
[C-]#[N+]C1=C(C(F)(F)F)N=C2COC(=O)C2C1c1ccc2n[nH]c(C)c2c1,1
Cc1cc(=O)n2nc(SCc3ccc(C(C)C)cc3)nc2[nH]1,2
C=CC(=O)Nc1ccc2ncc(NC(=O)Nc3ccccc3)nc2c1,0
CN(c1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1)S(=O)(=O)NCc1ccccn1,1
[C-]#[N+]C1C(C)=NC2=C(C(=O)OCC2(C)C)C1c1ccc2n[nH]c(C)c2c1,1
Cc1cc(=O)n2nc(SCc3cccc([N+](=O)[O-])c3)nc2[nH]1,2
C=CC(=O)N1CC[C@@H](n2cc(-c3ncnc4cc(OC)c(OC)cc34)c(-c3cccc(OC)c3)n2)C1,0
COc1cc2c(Nc3ccc(Cl)c(C)c3)ncnc2cc1OCC1CN(C)CCO1,0
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,0
C[C@@H](Nc1ncnc2oc(-c3ccc(O)cc3)cc12)c1ccccc1,0
COc1ccc2c(NCc3ccccc3)ncnc2c1,0
Cn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)C(C)(C)C)cc4c(=O)c3c2)cn1,1
CN(C)Cc1cccc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3CC(C)(C)O)ccn2)c1,0
NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,0
COC(=O)c1ccc2oc(=O)n(CCOc3ccnc4cc(OC)ccc34)c2c1,1
OCCn1ncc2cc(-c3ccc4nnc(Cc5ccc6ncccc6c5)n4n3)ccc21,1
COc1ccc(N(c2nc(C)nc3oc(C)cc23)C(C)C)cc1,0
Cc1nc(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)c(CO)nc1-c1cccc(Cl)c1Cl,0
COc1ccc(-c2cc3c(N[C@@H](C)CO)ncnc3o2)cc1,0
Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)nnn1-c1ccccc1,1
Cc1cc(=O)n2nc(SCc3ccc(C(C)(C)C)cc3)nc2[nH]1,2
CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc(N(C)C)cc3)on2)CC1,2
Cn1cc(-c2cnc(Nc3cccc(Cn4nc(-c5ccncc5)ccc4=O)c3)nc2)cn1,1
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@@H](C)O[C@@H](C)C3)ns2)n1,2
Cc1cc(=O)n2nc(SCc3ccc(C(C)C)cc3)nc2[nH]1,2
CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc(N(C)C)cc3)on2)CC1,2
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2
O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2ccncc2)c1,0
COCCOc1cnc2ccc([C@H](C)c3nnc4c(F)cc(-c5cc(C)no5)cn34)cc2c1,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,0
C=CC(=O)Nc1cccc(Nc2ncc(F)c(Nc3ccc(O[C@H]4CCOC4)cc3)n2)c1,0
CO/N=C/c1c(N)ncnc1Nc1ccc(F)c(Cl)c1,0
Cc1cc(=O)n2nc(SCc3ccc(C(C)C)cc3)nc2[nH]1,2
CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc(N(C)C)cc3)on2)CC1,2
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,0
Cc1ccccc1CN(C)c1ncnc2[nH]c(-c3ccc(CO)cc3)cc12,0
COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1[N+](=O)[O-],0
CS(=O)(=O)Nc1ccc2nc(-c3cc(-c4cnn(C5CCNCC5)c4)cnc3N)oc2c1,1
CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc(C#N)c4)c3c2)CC1,1
Nc1noc2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c12,1
CCN1CCCOc2ccc(Nc3ncc(Cl)c(Nc4c(F)cccc4C(=O)NC)n3)cc21,1
NCC#Cc1c(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2F)ccnc1N,1
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1O[C@H]1CCOC1,0
Cc1cc(=O)n2nc(SCc3ccc(C(C)(C)C)cc3)nc2[nH]1,2
O=C1CCc2ccc(-c3ccc4nnc(Cc5ccc6ncccc6c5)n4n3)cc21,1
O=C(O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,0
C=CC(=O)N1CCCC(Nc2nc(Nc3ccccc3)ncc2C)C1,0
COc1cc2c(Nc3ccccc3Br)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,0
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(CC)CC)cc23)c1,0
CNC(=O)c1ccc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)ccnc2c1,1
Cc1cccc(Nc2ncnc3ccncc23)c1N,0
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1.Cl,2
Cc1cc(=O)n2nc(SCc3cccc(Cl)c3)nc2[nH]1,2
[C-]#[N+]C1=C(C(F)(F)F)N=C2COC(=O)C2C1c1cc2c(C)n[nH]c2cc1F,1
Cc1cc(=O)n2nc(SCc3cccc(C(F)(F)F)c3)nc2[nH]1,2
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCn4ccnc4)cc3)ncc2F)c1,0
CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1,2
COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC.Cl,0
Cn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc21,0
Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(-c6cnn(C)c6)c(F)c5c4)n3c2)cn1,1
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@@H](C)O[C@@H](C)C3)ns2)n1,2
Cc1cc(=O)n(-c2ccccc2F)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,1
Cc1ccc2c(c1)oc(=O)n2CCOc1ccnc2cc(OCCN3CCOCC3)ccc12,1
CCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0
COc1cc(C(=O)NCCN(C)C)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,0
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1,0
Cc1cc(=O)n2nc(SCc3cccc(Cl)c3)nc2[nH]1,2
O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO,0
CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO.Cl,2
